area,perimeter,major_axis,minor_axis,circularity,width,height,estimated_volume,estimated_weight,aspect_ratio,file_path,folder,weight_range,min_weight,max_weight,quality,is_ok,scheme_a_class,expected_class,scheme_b_class,scheme_c_class
311952.0,4871.179923057556,786.9822998046875,577.9485473632812,0.16520732384422332,840,596,137.6391366955461,151.40305036510074,1.3616822871085337,/tmp/potato_inspection_system/data/test/1021/200-250 OK/Pic_2025_10_21_154953_229.jpeg,200-250 OK,200-250,200,250,OK,True,Level 7,Level 7,NG,Level 7
384736.5,6840.098751306534,986.38427734375,641.9984741210938,0.10333525378369422,1033,706,212.8691642868957,234.1560807155853,1.5364277597296878,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155113_244.jpeg,200-250 ng,200-250,200,250,ng,False,Level 7,Level 7,Level 6,Level 7
443769.5,9887.38214313984,1355.730712890625,605.8981323242188,0.05704330430146956,1312,633,260.59812378059394,286.65793615865334,2.2375555238799905,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155114_245.jpeg,200-250 ng,200-250,200,250,ng,False,Level 6,Level 6,Level 5,Level 6
467771.0,9628.546577095985,1265.3291015625,591.2135009765625,0.06340473423943825,1365,604,231.57453732639624,254.7319910590359,2.140223623906487,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155115_246.jpeg,200-250 ng,200-250,200,250,ng,False,Level 6,Level 6,Level 6,Level 6
394181.5,13959.979246139526,1236.4940185546875,651.8674926757812,0.025417717971083137,1216,773,275.111845685749,302.62303025432396,1.8968487191762473,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155111_242.jpeg,200-250 ng,200-250,200,250,ng,False,Level 5,Level 5,Level 5,Level 5
424361.5,11409.406530618668,1452.658447265625,537.3101196289062,0.040965638683606885,1315,606,219.58980668119548,241.54878734931506,2.703575447767306,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155116_247.jpeg,200-250 ng,200-250,200,250,ng,False,Level 7,Level 7,Level 6,Level 7
414902.0,10566.761867642403,1217.6015625,598.388916015625,0.046695126016539384,1211,715,228.28159589563452,251.109755485198,2.034799659404464,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155117_248.jpeg,200-250 ng,200-250,200,250,ng,False,Level 6,Level 6,Level 6,Level 6
329943.5,10427.818655848503,1278.1649169921875,656.40576171875,0.038129622102182625,1282,938,288.35685765112294,317.19254341623525,1.9472176990729135,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155112_243.jpeg,200-250 ng,200-250,200,250,ng,False,Level 5,Level 5,Level 5,Level 5
526597.0,15056.339636445045,1677.5247802734375,728.302978515625,0.029191031319124795,1380,1050,465.89895755541323,512.4888533109546,2.3033336808431684,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155118_249.jpeg,200-250 ng,200-250,200,250,ng,False,Level 1,Level 1,Level 1,Level 1
377150.0,6569.537349104881,1570.3338623046875,482.0014953613281,0.10981316378547101,1455,565,191.0237600451981,210.1261360497179,3.2579439636955914,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155119_250.jpeg,200-250 ng,200-250,200,250,ng,False,Level 7,Level 7,Level 7,Level 7
414397.0,9737.375004291534,1478.4036865234375,577.5636596679688,0.05492153604803486,1340,682,258.22089277364523,284.0429820510098,2.5597242170211087,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155120_251.jpeg,200-250 ng,200-250,200,250,ng,False,Level 6,Level 6,Level 5,Level 6
256369.5,3130.29558634758,680.72998046875,538.7705688476562,0.32878009957057774,615,552,103.4620853815521,113.80829391970732,1.2634876881354564,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155122_253.jpeg,200-250 ng,200-250,200,250,ng,False,NG,NG,NG,NG
463067.0,13446.457389235497,1442.6761474609375,669.2227783203125,0.03218384564343772,1272,768,338.3053789315585,372.1359168247144,2.155748719554827,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155121_252.jpeg,200-250 ng,200-250,200,250,ng,False,Level 4,Level 4,Level 4,Level 4
188103.5,3240.9230024814606,627.6265258789062,463.3675842285156,0.22504497185428957,642,487,70.55880384493807,77.61468422943189,1.354489496549211,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155123_254.jpeg,200-250 ng,200-250,200,250,ng,False,NG,NG,NG,NG
344412.0,5230.258129954338,822.463134765625,604.8843994140625,0.15821290043974426,880,654,157.56502783331945,173.32153061665142,1.3597030036852098,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155124_255.jpeg,200-250 ng,200-250,200,250,ng,False,Level 7,Level 7,Level 7,Level 7
127467.0,1970.3229355812073,451.5010681152344,371.7853088378906,0.4126034006169658,477,404,32.67697557348423,35.944673130832655,1.2144134192029148,/tmp/potato_inspection_system/data/test/1021/200-250 ng/Pic_2025_10_21_155125_256.jpeg,200-250 ng,200-250,200,250,ng,False,NG,NG,NG,NG
638947.0,18832.23023736477,1243.3729248046875,1061.40673828125,0.022639727186741843,1263,1212,733.4385097951463,806.782360774661,1.171438695422358,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153839_10.jpeg,100-150 OK,100-150,100,150,OK,True,Level 1,Level 1,Level 1,Level 1
404405.5,7588.064259290695,1416.03173828125,523.7083740234375,0.08826020206454034,1450,572,203.35302930570532,223.68833223627587,2.703855444209258,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153840_11.jpeg,100-150 OK,100-150,100,150,OK,True,Level 7,Level 7,Level 6,Level 7
359607.0,8327.326233386993,1149.74951171875,553.2720336914062,0.06516686712992405,1261,602,184.28046225683462,202.7085084825181,2.0780907794085897,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153841_12.jpeg,100-150 OK,100-150,100,150,OK,True,Level 7,Level 7,Level 7,Level 7
316029.0,11212.487702727318,1103.2587890625,584.3360595703125,0.03158877914616452,1082,674,197.2429064563583,216.96719710199415,1.8880552911175357,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153843_14.jpeg,100-150 OK,100-150,100,150,OK,True,Level 7,Level 7,Level 7,Level 7
378340.5,13137.832936048508,1290.9873046875,675.6468505859375,0.02754515544345913,1291,849,308.5745520874985,339.43200729624834,1.9107427253866782,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153842_13.jpeg,100-150 OK,100-150,100,150,OK,True,Level 5,Level 5,Level 4,Level 5
270590.0,4386.954526901245,954.6417236328125,444.01739501953125,0.1766832345032364,995,456,98.54600052039487,108.40060057243437,2.1500097391247928,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153845_16.jpeg,100-150 OK,100-150,100,150,OK,True,NG,NG,NG,NG
160458.5,1961.2173783779144,466.0914611816406,438.85931396484375,0.5242291015285518,440,491,47.00244054849932,51.70268460334926,1.0620521118049653,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153844_15.jpeg,100-150 OK,100-150,100,150,OK,True,NG,NG,NG,NG
217777.0,3797.876320838928,690.1787109375,438.5041809082031,0.18973184919356087,686,442,69.48765540636917,76.4364209470061,1.5739387239319906,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153846_17.jpeg,100-150 OK,100-150,100,150,OK,True,NG,NG,NG,NG
204403.5,1966.673220872879,650.869873046875,413.2455139160156,0.6641004636234912,631,409,58.19813765333165,64.01795141866482,1.5750198154096648,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153847_18.jpeg,100-150 OK,100-150,100,150,OK,True,NG,NG,NG,NG
194650.0,4747.640817523003,1589.187255859375,455.46514892578125,0.10851969439671934,1130,456,172.61717263261127,189.87888989587242,3.4891522646847686,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153849_20.jpeg,100-150 OK,100-150,100,150,OK,True,Level 7,Level 7,Level 7,Level 7
309385.5,7866.750552892685,1072.5194091796875,516.715576171875,0.06282305635403525,1065,527,149.93633446229921,164.92996790852914,2.075647529585862,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153850_21.jpeg,100-150 OK,100-150,100,150,OK,True,Level 7,Level 7,NG,Level 7
181742.5,2133.07524228096,614.700927734375,404.90386962890625,0.5019425488702445,586,425,52.76747894084361,58.044226834927976,1.5181404126805393,/tmp/potato_inspection_system/data/test/1021/100-150 OK/Pic_2025_10_21_153851_22.jpeg,100-150 OK,100-150,100,150,OK,True,NG,NG,NG,NG
176147.5,1889.7615337371826,622.1357421875,500.0234680175781,0.6198296376120385,613,386,81.4450230910283,89.58952540013114,1.2442130859458562,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155238_308.jpeg,250-300 OK,250-300,250,300,OK,True,NG,NG,NG,NG
752511.5,11526.710131764412,1257.31591796875,958.4384155273438,0.07117250663282461,1398,1146,604.743851053183,665.2182361585013,1.3118379831185716,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155239_309.jpeg,250-300 OK,250-300,250,300,OK,True,Level 1,Level 1,Level 1,Level 1
821278.5,15048.218921899796,1374.96240234375,1159.9593505859375,0.04557536088860997,1336,1304,968.668072152577,1065.5348793678347,1.1853539536960556,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155240_310.jpeg,250-300 OK,250-300,250,300,OK,True,Level 1,Level 1,Level 1,Level 1
356641.5,3820.437721133232,799.13037109375,610.1759643554688,0.307054518663488,727,651,155.78529145340752,171.36382059874828,1.3096719926322804,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155241_311.jpeg,250-300 OK,250-300,250,300,OK,True,Level 7,Level 7,Level 7,Level 7
488336.5,9840.58820772171,1298.624755859375,852.5017700195312,0.06337047071837956,1506,942,494.1660196517949,543.5826216169744,1.523310333806841,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155242_312.jpeg,250-300 OK,250-300,250,300,OK,True,Level 1,Level 1,Level 1,Level 1
1562192.0,18681.602817177773,1646.2086181640625,1268.9273681640625,0.05624915524329406,1976,1485,1387.896312605488,1526.685943866037,1.2973229669920874,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155243_313.jpeg,250-300 OK,250-300,250,300,OK,True,Level 1,Level 1,Level 1,Level 1
966815.0,11593.643236517906,1600.4219970703125,1017.127685546875,0.09038854173712851,1516,1178,866.9301071734625,953.6231178908088,1.5734720623692589,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155244_314.jpeg,250-300 OK,250-300,250,300,OK,True,Level 1,Level 1,Level 1,Level 1
1262043.0,15868.289107561111,1623.6806640625,1126.138916015625,0.06298306736932892,1490,1231,1078.159898450252,1185.9758882952774,1.4418120544197335,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155245_315.jpeg,250-300 OK,250-300,250,300,OK,True,Level 1,Level 1,Level 1,Level 1
85750.0,6967.807340979576,1100.930419921875,181.1479949951172,0.02219482498467481,1216,211,18.915836747892637,20.807420422681904,6.077519212683256,/tmp/potato_inspection_system/data/test/1021/250-300 OK/Pic_2025_10_21_155246_316.jpeg,250-300 OK,250-300,250,300,OK,True,NG,NG,NG,NG
453785.0,9189.43387913704,1398.075439453125,593.2205810546875,0.0675277820610253,1303,711,257.60936584583845,283.3703024304223,2.3567547790865335,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155508_458.jpeg,300-350 OK,300-350,300,350,OK,True,Level 6,Level 6,Level 5,Level 6
678452.5,12024.523401141167,1348.636474609375,900.6002197265625,0.05896490014115704,1365,1118,572.7401391776866,630.0141530954553,1.4974862820029557,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155509_459.jpeg,300-350 OK,300-350,300,350,OK,True,Level 1,Level 1,Level 1,Level 1
533044.0,13730.30514717102,1692.3599853515625,661.000732421875,0.03553141840462753,1425,743,387.1642529826752,425.88067828094273,2.5602997127564997,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155511_461.jpeg,300-350 OK,300-350,300,350,OK,True,Level 3,Level 3,Level 3,Level 3
942734.5,14369.307233810425,1489.0421142578125,1088.46533203125,0.05737564798944759,1397,1274,923.7082141789023,1016.0790355967926,1.36801978936621,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155512_462.jpeg,300-350 OK,300-350,300,350,OK,True,Level 1,Level 1,Level 1,Level 1
1410249.5,23357.922790169716,2024.6400146484375,1206.1865234375,0.03248159756950518,1429,2092,1542.3231663593403,1696.5554829952746,1.678546373473345,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155513_463.jpeg,300-350 OK,300-350,300,350,OK,True,Level 1,Level 1,Level 1,Level 1
414313.0,4764.968807339668,874.0553588867188,678.4893798828125,0.22930752165925497,960,734,210.6801750731424,231.74819258045667,1.2882373472635402,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155514_464.jpeg,300-350 OK,300-350,300,350,OK,True,Level 7,Level 7,Level 6,Level 7
1020607.5,17924.972437739372,1386.744384765625,1268.3072509765625,0.039916423929596295,1415,1322,1168.003082673656,1284.8033909410217,1.0933820520996542,/tmp/potato_inspection_system/data/test/1021/300-350 OK/Pic_2025_10_21_155510_460.jpeg,300-350 OK,300-350,300,350,OK,True,Level 1,Level 1,Level 1,Level 1
257771.0,6176.528121829033,1037.87255859375,371.4114074707031,0.0849092635610683,1135,421,74.96406500026906,82.46047150029597,2.7944014042584766,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155743_613.jpeg,350-400 OK,350-400,350,400,OK,True,NG,NG,NG,NG
476841.5,7280.196288466454,1258.858154296875,593.1751098632812,0.11305707146545742,1389,775,231.92163201301514,255.11379521431667,2.122236980892581,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155744_614.jpeg,350-400 OK,350-400,350,400,OK,True,Level 6,Level 6,Level 6,Level 6
455433.0,3771.6307134628296,971.3829345703125,628.5978393554688,0.402324085187436,920,809,200.97167842903792,221.06884627194174,1.545317011535257,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155745_615.jpeg,350-400 OK,350-400,350,400,OK,True,Level 7,Level 7,Level 6,Level 7
406515.5,5325.706834197044,938.968994140625,671.9955444335938,0.18010777512516257,962,738,222.015175495467,244.2166930450137,1.3972845533255072,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155746_616.jpeg,350-400 OK,350-400,350,400,OK,True,Level 7,Level 7,Level 6,Level 7
533670.0,9104.830846428871,1239.517578125,703.1914672851562,0.08089820594020888,1339,800,320.92126607102847,353.01339267813137,1.7627028139440637,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155747_617.jpeg,350-400 OK,350-400,350,400,OK,True,Level 4,Level 4,Level 4,Level 4
978953.0,20499.259674429893,1489.4017333984375,1116.5372314453125,0.029274895388678335,1712,1480,972.2028638460195,1069.4231502306216,1.3339472177479177,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155750_620.jpeg,350-400 OK,350-400,350,400,OK,True,Level 1,Level 1,Level 1,Level 1
670716.5,10843.690799474716,1291.2060546875,866.4003295898438,0.07167943995438293,1298,996,507.494562998642,558.2440192985063,1.4903111305356502,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155749_619.jpeg,350-400 OK,350-400,350,400,OK,True,Level 1,Level 1,Level 1,Level 1
696233.0,6744.69881606102,1836.9964599609375,677.1930541992188,0.19232659641245126,1258,1122,441.09479364080994,485.204273004891,2.7126628788790326,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155751_621.jpeg,350-400 OK,350-400,350,400,OK,True,Level 2,Level 2,Level 2,Level 2
507307.5,9583.382143616676,1134.4041748046875,667.5877075195312,0.0694134346732205,1115,694,264.71777327828966,291.18955060611864,1.6992586322771661,/tmp/potato_inspection_system/data/test/1021/350-400 OK/Pic_2025_10_21_155748_618.jpeg,350-400 OK,350-400,350,400,OK,True,Level 6,Level 6,Level 5,Level 6
489739.5,10747.857320070267,1239.804443359375,668.927978515625,0.05327595122200102,1206,699,290.4761856001736,319.523804160191,1.8534199243849019,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155352_382.jpeg,250-300 NG,250-300,250,300,NG,False,Level 5,Level 5,Level 5,Level 5
439749.0,8965.291743397713,1207.6796875,663.0708618164062,0.06875208466833334,1120,782,278.01630768876515,305.8179384576417,1.821343323987576,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155353_383.jpeg,250-300 NG,250-300,250,300,NG,False,Level 5,Level 5,Level 5,Level 5
407007.5,7943.87753033638,1025.942626953125,614.9628295898438,0.08104891325479784,1061,740,203.15121764794364,223.46633941273802,1.6683002249703267,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155354_384.jpeg,250-300 NG,250-300,250,300,NG,False,Level 7,Level 7,Level 6,Level 7
476310.0,8636.522191643715,1204.87158203125,565.3824462890625,0.0802457013139959,1284,585,201.66197899894073,221.8281768988348,2.1310735590387195,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155355_385.jpeg,250-300 NG,250-300,250,300,NG,False,Level 7,Level 7,Level 6,Level 7
553534.5,11401.985175609589,1550.4368896484375,595.5733642578125,0.0535049070841973,1800,618,287.95408808316546,316.749496891482,2.6032676790046683,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155356_386.jpeg,250-300 NG,250-300,250,300,NG,False,Level 5,Level 5,Level 5,Level 5
442572.0,8432.581068754196,955.8245849609375,699.9362182617188,0.07821188409577749,867,762,245.18491833979346,269.7034101737728,1.3655881207786529,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155357_387.jpeg,250-300 NG,250-300,250,300,NG,False,Level 6,Level 6,Level 6,Level 6
431945.0,7239.301848292351,1087.7581787109375,587.1281127929688,0.10357261577461994,1243,617,196.33454988671912,215.96800487539105,1.8526760259127624,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155358_388.jpeg,250-300 NG,250-300,250,300,NG,False,Level 7,Level 7,Level 7,Level 7
432500.5,5170.726165890694,1107.0994873046875,585.5615234375,0.20327941411650857,1197,587,198.76061688098065,218.63667856907873,1.8906629670705368,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155359_389.jpeg,250-300 NG,250-300,250,300,NG,False,Level 7,Level 7,Level 7,Level 7
123764.5,2328.0559091567993,615.5794677734375,297.43731689453125,0.2869585333408262,648,296,28.515018500680636,31.3665203507487,2.069610747570443,/tmp/potato_inspection_system/data/test/1021/250-300 NG/Pic_2025_10_21_155400_390.jpeg,250-300 NG,250-300,250,300,NG,False,NG,NG,NG,NG
485357.0,10176.227817058563,1486.3704833984375,608.7992553710938,0.058897589324637366,1360,687,288.45224268246557,317.29746695071213,2.441478813065269,/tmp/potato_inspection_system/data/test/1021/300-350 NG/Pic_2025_10_21_155605_515.jpeg,300-350 NG,300-350,300,350,NG,False,Level 5,Level 5,Level 5,Level 5
952189.5,12443.670590400696,1390.2786865234375,972.0698852539062,0.07727450651607047,1228,1254,687.8527295667444,756.6380025234189,1.4302250358885404,/tmp/potato_inspection_system/data/test/1021/300-350 NG/Pic_2025_10_21_155606_516.jpeg,300-350 NG,300-350,300,350,NG,False,Level 1,Level 1,Level 1,Level 1
453101.5,8197.544489145279,1335.6849365234375,659.5883178710938,0.08473011567261425,1181,714,304.262592047816,334.6888512525976,2.025028188544231,/tmp/potato_inspection_system/data/test/1021/300-350 NG/Pic_2025_10_21_155607_517.jpeg,300-350 NG,300-350,300,350,NG,False,Level 5,Level 5,Level 4,Level 5
446649.0,5497.498684644699,1158.4083251953125,674.3421020507812,0.18571456344386317,1229,511,275.81688102385334,303.3985691262387,1.7178347928631612,/tmp/potato_inspection_system/data/test/1021/350-400 NG/Pic_2025_10_21_155821_651.jpeg,350-400 NG,350-400,350,400,NG,False,Level 5,Level 5,Level 5,Level 5
523925.0,8645.825794935226,1237.140625,618.6724243164062,0.08807771206700316,1365,655,247.93578203978365,272.729360243762,1.9996699002173273,/tmp/potato_inspection_system/data/test/1021/350-400 NG/Pic_2025_10_21_155822_652.jpeg,350-400 NG,350-400,350,400,NG,False,Level 6,Level 6,Level 6,Level 6
416910.0,8774.840952396393,1196.6767578125,534.8651123046875,0.06804146712144238,1264,616,179.2520043516068,197.17720478676748,2.2373430801200014,/tmp/potato_inspection_system/data/test/1021/350-400 NG/Pic_2025_10_21_155823_653.jpeg,350-400 NG,350-400,350,400,NG,False,Level 7,Level 7,Level 7,Level 7
585844.0,12287.080628156662,1449.5955810546875,943.2550048828125,0.04876345111211521,1629,1195,675.3108309723619,742.8419140695981,1.5368013671284801,/tmp/potato_inspection_system/data/test/1021/400-450 OK/Pic_2025_10_21_155918_708.jpeg,400-450 OK,400-450,400,450,OK,True,Level 1,Level 1,Level 1,Level 1
542547.0,11808.144556641579,1260.7357177734375,810.5838623046875,0.04889719067803478,1382,833,433.72912465961366,477.10203712557507,1.5553427305952756,/tmp/potato_inspection_system/data/test/1021/400-450 OK/Pic_2025_10_21_155919_709.jpeg,400-450 OK,400-450,400,450,OK,True,Level 2,Level 2,Level 2,Level 2
608727.0,7045.5962237119675,1276.3359375,756.8052978515625,0.15409797374068807,945,1237,382.7647604135069,421.04123645485765,1.686478597762587,/tmp/potato_inspection_system/data/test/1021/400-450 OK/Pic_2025_10_21_155920_710.jpeg,400-450 OK,400-450,400,450,OK,True,Level 3,Level 3,Level 3,Level 3
